well,psd,current_pack,purchase_or_rent,vendor,pump_type,stg,hp,volt,amp,boi_or_gs,agh_or_pg,shroud,protector,sensor,job_type,brg,start_date,dhp_date,declare_date,failure_mode,trl,afe,esp_unit_price,total_esp_price,purchase_price,pulling_date,penetrator,cable,pump,intake,gas_handler,protector,motor,pothead,sensor,pump_head,pump_base,pump_housing,pump_shaft,pump_stages,intake_head,intake_base,intake_shaft,intake_housing,intake_screen,protector_head,protector_base,protector_shaft,protector_housing,protector_seal_chamber,motor_head,motor_base,motor_shaft,motor_housing,motor_reading,pothead,mle,rc,packer,penetrator,tubing,other_pulling_findings,failure_cause,well_review,status,pooh_finding,pump_specification,run,rl_weight,rl_code,daily_charge,area,failure_item,detailed_failure_descriptor,specific_failure_cause,reservoir_fluids,note,lastdhp,lastdhp2,lastdhp3,run1,run2,run3,arl3last,pulling_finding,type_of_work,pulled_out
YA-C11,8500.0,OLD,Rent,Reda,DN1750,404.0,225.0,2292.0,62.0,,,,PROT,0,,,2012-03-20,2012-08-06,2012-08-13,MDHP,200.0,12-3014b,,,,,,,,,,,,,,,,,Pump Shaft Stuck,,,,Intake Shaft Broken,,,,,,,,,,,,,,,,,,,,,,DHP,---Pump Shaft Stuck----Intake Shaft Broken-------------------,DN1750 404stg 225HP   ,139.0,2.0,ORANGE,0.0,C,,,,,,2012-08-06,,,139.0,,,139.0,"The pump was pulled out due to tripped U/L and no BUP after restarted on both rotation (August 06, 2012). L/S: TP/CP/80/210/31A. PBHP/T/Tm: 1097psi/297F/352F Found shaft broken after pulled out ESP (Aug 12, 2012).  A similar size of  Reda pump was installed.",Pump Repair,pulled
YA-C11,8600.0,OLD,Rent,Reda,DN1750,321.0,180.0,2540.0,44.6,VGSA,AGH,,PROT,0,,223,2012-08-14,2013-02-19,2013-02-26,EDHP,200.0,12-IA-00222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Motor Low Reading,,,RC Burn Out,,,,,,,DHP,-------------------Motor low reading---RC Burn out----,DN1750 321stg 180HP VGSA AGH ,189.0,2.0,ORANGE,0.0,C,,,,,,2013-02-19,2012-08-06,,189.0,139.0,,164.0,"The pump was pulled out due to Tripped off O/L, Stall, SCCT on Feb 19, 2013. Bad cable readings from pigtail: P-P : 60 Ohm/65 Ohm/55 Ohm, P-G : 60 K-Ohm/60 K-Ohm/80 K-Ohm.  Confirmed EDHP, RL: 189 days, Found Motor Low Reading, found cable blow out at round-to-flat cable splicing. Dwon size of REDA pump was installed.",Pump Repair,pulled
YA-C11,8600.0,A,Rent,Reda,DN1050,290.0,150.0,1033.0,88.1,Intake,AGH,,PROT,0,PR,PA,2013-03-16,2013-04-30,2013-05-07,MDHP,200.0,13-IA-00106,168390.0,231768.83,289711.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cannot find problem,Need Further Tear Down ,,DHP,--------------------------Cannot find problem,DN1050 290stg 150HP INTAKE AGH ,45.0,1.0,RED,1158.84415,C,,,,,,2013-04-30,2013-02-19,2012-08-06,45.0,189.0,139.0,124.3333333,"The pump was pulled out due Tripped O/L, LO many times on April 30. Failed to restart by VSD.  Confirmed MDHP, R/L: 45 days.  Up size of REDA pump was installed",Pump Repair ,pulled
YA-C11,8606.0,A,Rent,Reda,DN1750,351.0,165.0,2353.0,42.7,VGSA,AGH,,PROT,0,PR,223,2013-05-08,2013-05-09,2013-05-09,EDHP,200.0,13-IA-00182,113861.11,178568.16,223210.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Motor Bad Reading,,,,,,,,,,DHP,-------------------Motor bad reading-------,DN1750 351stg 165HP VGSA AGH ,1.0,1.0,RED,892.8408,C,,,,,,2013-05-09,2013-04-30,2013-02-19,1.0,45.0,189.0,78.33333333,"The pump was pulled out due to The well tripped O/L, L/O, Stall, SCCT. Check Cable reading from Pig Tail: Ph - Ph: 5,8 Ohm (balance), Ph - G: 94 K-Ohm (balance). Confirmed EDHP, RL: 1 days, Found Motor Bad Reading .A similar size REDA pump was installed.",Pump Repair,pulled
YA-C11,8606.0,A,Rent,Reda,DN1750,351.0,170.0,1381.0,73.6,VGSA,AGH,,PROT,0,PR,PA,2013-05-25,2013-07-06,2013-07-07,EDHP,200.0,13-IA-00192,113861.11,178568.16,223210.2,,,,,,,,,X,,,,,Pump Shaft Stuck,Pump Stages Plugged,,,,,,,,,,,,,,,,Pothead Burn Out,,,,,,,,,DHP,---Pump Shaft Stuck-Pump Stages Plugged----------------Pothead Burn Out------,DN1750 351stg 170HP VGSA AGH ,42.0,1.0,RED,892.8408,C,,,,,,2013-07-06,2013-05-09,2013-04-30,42.0,1.0,45.0,29.33333333,"The pump was pulled out due to tripped off O/L, L/O, Stall, CUB. Check cable reading from Pig Tail: P1-P2: 5 Ohm, P1-P3: 5 Ohm, P2-P3: 3.2 Ohm. P-G: 10 K-Ohm (bal). Confirmed EDHP, R/L: 42 days, Found  Burnt Out Flat Cable at Motor Pot Head, Sand Inside Pump, and Sand on the hsg. A similar size of REDA pump was installed.

",Pump Repair,pulled
YA-C11,8606.0,A,Rent,Reda,DN1750,351.0,150.0,1266.0,74.5,VGSA,AGH,Shroud,PROT,0,PR,223,2013-10-14,2014-02-13,2014-02-13,,200.0,13-IA-00330,115797.72,180504.77,225630.9625,2019-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cable Low Reading,,,DHP,--------------------------Cable Low Reading,DN1750 351stg 150HP VGSA AGH SHROUD,122.0,2.0,ORANGE,902.52385,C,Pump,Stuck,Reservoir Fluids,Scale,"DIFA Finding:
1. Pump UT: Shaft was stuck, scale on all of pump stages and reactive with HCL 30%, Pump head was scale, downthrust washer was missing, shaft sleeves were seized due to scale
- Pump CT1: Shaft was stuck, scale on all of pump stages and reactive with HCL 30%, downthrust washer was missing, shaft sleeves were seized due to scale
- Pump LT: Shaft was stuck, scale on all of pump stages and reactive with HCL 30%, Pump head was scale, downthrust  and upthrust washer were missing, shaft sleeves were seized due to scale
- AGH: Shaft was stuck, scale on all of pump stages and reactive with HCL 30%, downthrust was missing, shaft sleeves were seized due to scale
2. Gas Separator: Shaft rotation was free
3. Protector: Shaft rotation was free, upper bag was ruptured, both bag chamber-thrust chamber-labyrinth chamber were dark and water, relief valve was out of manufacturing specification, bushing support against shaft were light uniform scored
4. Motor: Shaft rotation was free, P-P reading 0,75-0,75-0,75 ohm (balance), P-G 2000 Mohm (good), epoxy in the pothead was found broken, motor contained dark oil, rotor thrust washer and coil strips were brittle
5. Cable: Main cable is no DIFA data, Based on pulling P-G 500Mohm. MLE+motor DIFA found P-P 0,75-0,75-0,75 ohm/P-G 75 Mohm (balance).
6. Sensor: No DIFA data",2014-02-13,2013-07-06,2013-05-09,122.0,42.0,1.0,55.0,"Confirmed MDHP, RL : 420 days. Found Pump UT, CT, LT and AGH Stucked Rotation. A similar size of REDA pump was installed.",Pump Repair,pulled
YA-C11,8600.0,A,Rent,Reda,DN1750,376.0,192.6,2311.0,49.7,VGSA,AGH,,PROT,0,PR,223,2014-12-20,2015-01-27,2015-01-27,,200.0,14-IA-00375,218634.83,283303.66,354129.575,,,,,,,,,,,,,,Pump Shaft Stuck,,,,,,,,,,,,,,,,Motor Low Reading,,,,,,,,,,DHP,---Pump Shaft Stuck----------------Motor low reading-------,DN1750 376stg 192.6HP VGSA AGH ,38.0,1.0,RED,1416.5183,C,,,,,,2015-01-27,2014-02-13,2013-07-06,38.0,122.0,42.0,67.33333333,OET,Pump Repair + Encapsulated Program,pulled
YA-C11,8600.0,A,Rent,Reda,RC1000,359.0,120.0,2533.0,30.9,VGSA,AGH,Shroud,PROT,0,PR,223,2016-12-06,2017-03-25,2017-03-25,EDHP,300.0,16-IA-00299,210131.83,290019.52,362524.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LT Pump thrust washer wear, LT MT UT Pump stages thrust wear, LT Motor evidence of water , Motor unbalance P-6 = 0 ohm",,,DHP,"--------------------------LT Pump thrust washer wear, LT MT UT Pump stages thrust wear, LT Motor evidence of water , Motor unbalance P-6 = 0 ohm",RC1000 359stg 120HP VGSA AGH SHROUD,109.0,2.0,ORANGE,966.7317333,C,,,,,,2017-03-25,2015-01-27,2014-02-13,109.0,38.0,122.0,89.66666667,"Found Pump UT,CT1, CT2, and LT S/R hard rotation. Protector S/R Free, Dirty Oil On Top, Clean Oil On Bottom. Motor. S/R Free, Clean Oil On Top. FM: S/R Hard  at Pump UT and CT1",Pump Repair + Troubleshooting,pulled
YA-C11,8613.0,A,Rent,Reda,RC1000,359.0,135.0,1505.0,58.7,VGSA,AGH,Shroud,PROT,0,PR,223,2017-09-16,2018-11-23,2018-11-24,EDHP,300.0,17-IA-00281,233126.03,297877.67,372347.0875,2018-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLE Bad Reading,,,,,Cable Bad Reading,Reservoir Fluids,,DHP,---------------------MLE Bad Reading-----Cable Bad Reading,RC1000 359stg 135HP VGSA AGH SHROUD,433.0,3.0,YELLOW,992.9255667,C,,,,,,2018-11-23,2017-03-25,2015-01-27,433.0,109.0,38.0,193.3333333,Found FM: Cable Bad Reading,Pump Repair +  Scale Squeeze Program,pulled
YA-C11,8615.0,A,Rent,Reda,RC1000,400.0,120.0,2533.0,30.9,VGSA,AGH,Shroud,PROT,0,PR +  Scale Squeeze Program,223,2018-12-12,2019-01-05,2019-01-18,EDHP,330.0,,234949.99,299714.37,374642.9625,2019-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Motor Bad Reading,,,,,,,"Motor Bad reading (Reading P-P= 14/14/11 Ohm (Un bal), P-G= 300 Kohm 3x (bal and Low Reading).",Reservoir Fluids,,DHP,"-------------------Motor bad reading-------Motor Bad reading (Reading P-P= 14/14/11 Ohm (Un bal), P-G= 300 Kohm 3x (bal and Low Reading).",RC1000 400stg 120HP VGSA AGH SHROUD,24.0,1.0,RED,908.2253636,C,Motor,Twisted,Manufacturing Problem,,"DIFA Finding:
1. AGH: Shaft rotation free, found scale on all AGH stages, found vibration marks on housing, impeller slightly radial worn.
2. GS: Shaft rotation free, intake screen ok, inducer ok.
3. Protector UT: Clear oil inside top bag-bottom bag-labyrinth while dark oil inside thrust chamber, elastomer bags OK, thrust bearing OK.
Protector LT: Clear oil inside top bag-bottom bag while dark oil inside labyrinth-thrust chamber, elastomer bags OK, thrust bearing OK.
4. Motor: P-P= 99.2/4.42/103.5 Ohm (failed), P-G= 0/0/0 MOhm (failed), stator lamination shifted, oil discolored, thrust bearing lightly scored, wire magnet burnt on top end. 
5. Sensor: No DIFA data.
6. Cable: No DIFA data.



",2019-01-05,2018-11-23,2017-03-25,24.0,433.0,109.0,188.6666667,"Found FM: Motor Bad reading (Reading P-P= 14/14/11 Ohm (Un bal), P-G= 300 Kohm 3x (bal and Low Reading).",Pump Repair,pulled
YA-C11,8610.0,A,Rent,Reda,RC1000,359.0,120.0,2533.0,31.0,VGSA,AGH,Shroud,PROT,0,PR +  Scale Squeeze Program,225,2019-02-11,2019-03-09,2019-03-13,EDHP,330.0,,210350.69,275083.22,343854.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,RC1000 359stg 120HP VGSA AGH SHROUD,26.0,1.0,RED,833.5855152,C,,,,,,2019-03-09,2019-01-05,2018-11-23,26.0,24.0,433.0,161.0,,,
YA-C12,11620.0,OLD,Rent,Reda,DN1750,406.0,180.0,2169.0,52.3,,,,PROT,0,,223,2012-06-17,2012-06-22,2012-06-26,EDHP,200.0,12-3023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Power plug burnt,,,DHP,--------------------------Power plug burnt,DN1750 406stg 180HP   ,5.0,1.0,RED,0.0,C,,,,,,2012-06-22,,,5.0,,,5.0,"The pump was pulled out due to tripped off with O/L. Found low cable reading. P-P: 4.1 Ohm 3x  (balance),    P-G1: 33 KOhm, P-G2: 33.5 KOhm, P-G3: 33.5 KOhm    (Un Balance). A similar size of  Reda pump was installed.",Pump Repair,pulled
YA-C12,11611.0,OLD,Rent,Reda,DN1750,403.0,180.0,2540.0,44.6,VGSA,AGH,,PROT,0,,223,2012-08-07,2013-01-06,2013-01-06,EDHP,200.0,12-IA-00180,,,,,,,,,,X,,,,,,,,,,,,,,,,,,Protector Chamber Collapsed,,,,,Motor Burn Out,,,,,,,,,,DHP,--------------Protector Chamber Collapsed-----Motor Burn Out-------,DN1750 403stg 180HP VGSA AGH ,152.0,2.0,ORANGE,0.0,C,,,,,,2013-01-06,2012-06-22,,152.0,5.0,,78.5,,,pulled
YA-C12,11570.0,A,Rent,Reda,DN1050,320.0,120.0,950.0,79.0,VGSA,AGH,,PROT,0,PR,223,2013-01-23,2013-01-29,2013-03-16,MDHP,150.0,13-IA-00024,184788.27,268376.0,335470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN1050 320stg 120HP VGSA AGH ,6.0,1.0,RED,1789.173333,C,,,,,,2013-01-29,2013-01-06,2012-06-22,6.0,152.0,5.0,54.33333333,"The pump was pulled out due to tripped off on O/L. L/S before tripped: TP/CP/1120 /120/150F/68-69A/8%. PBHP/T: 1023psi/297F/334F. Restarted in several time on both rotation after bleed of CP but failed due to O/L, Stall. Check cable reading at Pigtail : Ph-Ph: 4 Ohm (bal), Ph-G: 2 M-Ohm (bal). Declared MDHP, RL: 5 days, Found Pump UT Stuck. A similar size of REDA pump was installed.",Work Over,pulled
YA-C12,11576.0,A,Rent,Reda,DN1750,396.0,180.0,2540.0,44.6,VGSA,AGH,,PROT,0,PR,223,2013-10-24,2013-10-31,2013-10-31,EDHP,150.0,13-7015,146061.88,229687.82,287109.775,2019-02-03,,,,,,,,X,,,,,Pump Shaft Stuck,Pump Stages Plugged,,,,,,,,,,,,,,,,Pothead Burn Out,,,,,,Cable Low Reading,,,DHP,---Pump Shaft Stuck-Pump Stages Plugged----------------Pothead Burn Out------Cable Low Reading,DN1750 396stg 180HP VGSA AGH ,7.0,1.0,RED,1531.252133,C,,,,,,2013-10-31,2013-01-29,2013-01-06,7.0,6.0,152.0,55.0,"The pump was pulled out due to  Tripped off SCCT,OL,Stall,LO. Cable readings from pig tail: P-P: (70,60,25) Ohm, P-G: (96,87,99) Kohm. Confirmed EDHP.RL: 7 days, Found Cable Pot Head Burnt Out. A similar size of REDA pump was installed.",Pump Repair + Stimulation ,pulled
YA-C12,11530.0,A,Rent,Reda,DN1750,390.0,170.0,2360.0,45.0,VGSA,AGH,,PROT,0,PR,223,2014-01-14,2014-02-15,2014-02-15,,150.0,13-IA-00420,146061.88,229394.8,286743.5,2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Motor low reading,,,DHP,--------------------------Motor low reading,DN1750 390stg 170HP VGSA AGH ,32.0,1.0,RED,1529.298667,C,,,,,,2014-02-15,2013-10-31,2013-01-29,32.0,7.0,6.0,15.0,"The pump was pulled out due to Manually shut off due to lost flow and RA on underload setting. Found bad cable reading (checked by Reda Reps). P-P: 6.5 Ohm (bal), P-G: 140 Ohm (bal) . Confirmed EDHP,  
RL: 32 days, Found Motor Low Reading. A similar size of REDA pump was installed.",Pump Repair,pulled
YA-C12,11545.0,A,Rent,Reda,DN1750,407.0,192.6,2311.0,49.7,VGSA,AGH,,PROT,0,PR,223,2014-12-27,2015-02-06,2015-02-06,,150.0,14-IA-00386,247575.61,331004.09,413755.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN1750 407stg 192.6HP VGSA AGH ,41.0,1.0,RED,2206.693933,C,,,,,,2015-02-06,2014-02-15,2013-10-31,41.0,32.0,7.0,26.66666667,,,
YA-C2,,OLD,Rent,Reda,DN475,423.0,90.0,,,,,,PROT,0,,,2004-08-18,2004-12-07,2004-12-07,EDHP,,Blank 365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN475 423stg 90HP   ,111.0,2.0,ORANGE,,C,,,,,,2004-12-07,,,111.0,,,111.0,,,
YA-C3,,OLD,Rent,Reda,DN475,425.0,90.0,,,,,,PROT,0,,,2004-01-25,2006-01-05,2006-01-05,MDHP,,Blank 290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN475 425stg 90HP   ,711.0,4.0,GREEN,,C,,,,,,2006-01-05,,,711.0,,,711.0,,,pulled
YA-C3,,OLD,Rent,Reda,DN475,423.0,90.0,,,,,,PROT,0,,,2006-01-08,2006-02-17,2006-02-17,EDHP,150.0,Blank 629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN475 423stg 90HP   ,40.0,1.0,RED,0.0,C,,,,,,2006-02-17,2006-01-05,,40.0,711.0,,375.5,,,
YA-C5,,OLD,Rent,Reda,DN1750,412.0,180.0,,,,,,PROT,0,,,2004-07-31,2004-10-13,2004-10-13,EDHP,,Blank 361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN1750 412stg 180HP   ,74.0,2.0,ORANGE,,C,,,,,,2004-10-13,,,74.0,,,74.0,,,pulled
YA-C5,,OLD,Rent,Reda,DN475,424.0,90.0,,,,,,PROT,0,,,2004-12-24,2005-04-02,2005-04-02,EDHP,150.0,Blank 415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN475 424stg 90HP   ,99.0,2.0,ORANGE,0.0,C,,,,,,2005-04-02,2004-10-13,,99.0,74.0,,86.5,,,pulled
YA-C5,,OLD,Rent,Reda,DN475,425.0,90.0,,,,,,PROT,0,,,2005-09-29,2005-12-08,2005-12-08,EDHP,150.0,Blank 566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN475 425stg 90HP   ,70.0,2.0,ORANGE,0.0,C,,,,,,2005-12-08,2005-04-02,2004-10-13,70.0,99.0,74.0,81.0,,,
YA-C6,,OLD,Rent,Reda,DN475,432.0,90.0,,,,,,PROT,0,,,2004-08-13,2005-11-15,2005-11-15,,183.0,Blank 364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN475 432stg 90HP   ,459.0,3.0,YELLOW,,C,,,,,,2005-11-15,,,459.0,,,459.0,,,pulled
YA-C6,,OLD,Rent,Reda,DN475,423.0,90.0,,,,,,PROT,0,,,2006-01-05,2008-04-20,2008-04-20,EDHP,150.0,Blank 627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN475 423stg 90HP   ,836.0,4.0,GREEN,0.0,C,,,,,,2008-04-20,2005-11-15,,836.0,459.0,,647.5,,,pulled
YA-C6,10100.0,OLD,Rent,Reda,DN460,296.0,120.0,1586.0,48.5,VGSA,,,PROT,0,,221,2011-04-01,2011-07-06,2016-07-20,MDHP,150.0,11-IA-00070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN460 296stg 120HP VGSA  ,96.0,2.0,ORANGE,0.0,C,,,,,,2011-07-06,2008-04-20,2005-11-15,96.0,836.0,459.0,463.6666667,"The pump was pulled out due to no BUP, no flow and low RA (40%NP), found Pump Middle and bottom, shaft rot broken. A similar size of  Reda pump was installed.",Pump Repair,pulled
YA-C6,10100.0,OLD,Rent,Reda,DN460,313.0,120.0,1586.0,48.5,VGSA,AGH,,PROT,0,,221,2011-08-12,2011-11-29,2016-07-01,MDHP,150.0,11-IA-00238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN460 313stg 120HP VGSA AGH ,109.0,2.0,ORANGE,0.0,C,,,,,,2011-11-29,2011-07-06,2008-04-20,109.0,96.0,836.0,347.0,"The pump was pulled out due to tripped U/L and failed to restart due to no BUP on Nov 29, 2011, Found Pump #3 and pump #4  shaft was broken. A similar size REDA pump was installed.",Pump Repair,pulled
YA-C6,10100.0,OLD,Rent,Reda,DN460,320.0,120.0,1508.0,52.0,VGSA,AGH,,PROT,0,,223,2012-06-14,2012-07-07,2012-07-07,MDHP,150.0,12-IA-00125,,,,,,,,,,,,,,,,,Pump Shaft Broken,,,,,,,,,,,,,,,,,,,,,,,Pump LT parted on top and bottom,,,DHP,---Pump Shaft Broken-----------------------Pump LT parted on top and bottom,DN460 320stg 120HP VGSA AGH ,23.0,1.0,RED,0.0,C,,,,,,2012-07-07,2011-11-29,2011-07-06,23.0,109.0,96.0,76.0,"The pump was pulled out due to tripped U/L and no BUP after restarted on both rotation (August 12, 2012), Declared MDHP,  R/L: 23 days. Found Shaft Parted on two points at Top and Bottom Pump LT .  A similiar size of REDA pump was installed.",Pump Repair,pulled
YA-C6,10100.0,A,Rent,Reda,DN460,286.0,100.0,1449.0,44.7,VGSA,AGH,,PROT,0,PR,223,2013-01-28,2013-02-10,2013-02-25,MDHP,351.0,13-IA-00039,101344.64,175568.47,219460.5875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN460 286stg 100HP VGSA AGH ,13.0,1.0,RED,500.1950712,C,,,,,,2013-02-10,2012-07-07,2011-11-29,13.0,23.0,109.0,48.33333333,,,pulled
YA-C6,10200.0,A,Rent,Reda,DN1050,208.0,100.0,1018.0,62.0,VGSA,AGH,,PROT,0,NEW COMPLETION,HYSY,2013-09-07,2013-11-16,2013-11-16,,150.0,13-2001,152816.04,227676.86,284596.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN1050 208stg 100HP VGSA AGH ,70.0,2.0,ORANGE,1517.845733,C,MLE,Short Circuit,Unknown,,"DIFA Finding:
1. Pump UT: Shaft rotation free, found scale on stages (reactive to 30% HCl) mostly at top section, impeller downthrust washer missing but did not show metal to metal contact, the rest impeller thrust washer brittle.
Pump CT: Shaft rotation free, pump unable to be dismantled (stages seized against housing).
Pump LT: Shaft rotation stuck, pump unable to be dismantled (stages seized against housing).
2. GS: housing slightly scratched.
3. Protector: Shaft rotation free, dark oil inside top bag-bottom bag-labyrinth-thrust chamber, housing scratched.
4. Motor: Shaft rotation free, Reading without pothead --> P-P= 0.40/0.40/0.40 Ohm (good), P-G= 2000/2000/2000 Mohm (good), Reading with pothead --> P-P= 0.40/0.40/0.40 Ohm (good), P-G= 70 MOhm (failed), discolored oil inside motor, shaft at base bushing smeared.
5. Cable: No DIFA data.
6. Sensor: No DIFA data.

Notes:
1. Suspect pothead failure, but no DIFA.",2013-11-16,2013-02-10,2012-07-07,70.0,13.0,23.0,35.33333333,,,pulled
YA-C6,9740.0,A,Rent,Reda,RC1000,300.0,105.0,1470.0,46.6,VGSA,AGH,Shroud,PROT,0,PR,223,2017-07-10,2017-07-24,2017-07-24,,351.0,17-IA-00218,216937.3,288867.93,361084.9125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,RC1000 300stg 105HP VGSA AGH SHROUD,14.0,1.0,RED,822.9855556,C,,,,,,2017-07-24,2013-11-16,2013-02-10,14.0,70.0,13.0,32.33333333,,,pulled
YA-C6,9755.0,A,Rent,Reda,RC1000,300.0,105.0,1470.0,46.6,VGSA,AGH,Shroud,PROT,0,PR,223,2017-09-21,2018-01-09,2018-01-12,EDHP,351.0,17-IA-00282,216937.3,292485.28,365606.6,,,,,,,,,,,,,,Pump Shaft Stuck,,,,,,,,,,,,,,,,,,,RC Low Reading,,,,"All Pump Rotation was Stuck, Round Cable and Flat Cable Low Reading",Reservoir Fluids,,DHP,"---Pump Shaft Stuck-------------------RC low reading----All Pump Rotation was Stuck, Round Cable and Flat Cable Low Reading",RC1000 300stg 105HP VGSA AGH SHROUD,110.0,2.0,ORANGE,833.291396,C,Main Cable,Short Circuit,Unknown,,"DIFA Finding:
1. Pump UT: Shaft rotation stuck, Presence of cable mark imprints has noted on housing OD surface, Rubber of shedder retainer broken, Presence of sand noted in all stages, Impeller balance ring was lightly uniform wear, Impeller skirts and down thrust washers were lightly uniform wear.
Pump CT: Shaft rotation hard, Corroded and blistered were noted on housing OD surface, Presence of sand noted in all stages, Impeller balance ring was lightly uniform wear, Impeller skirts and down thrust washers were lightly uniform wear.
Pump LT: Shaft rotation stuck, Presence of cable mark imprints has noted on housing OD surface, Presence of sand noted in all stages, Impeller balance ring was lightly uniform wear, Impeller skirts and down thrust washers were lightly uniform wear.
AGH: Shaft dragging, Housing OD surface was corroded and blistered were noted,Presence of sand noted in all stages,Impeller up thrust and down thrust washer were lightly uniform wear,  Impeller hub, balance rings and skirts were lightly uniform wear.
2. GS: Shaft rotation free, OD housing surface was covered by thin scale.
3.Protector UT: 'Shaft rotation free, upper bag, lower bag, labyrinth chamber and thrust chamber contained discolored oil,  OD housing surface was covered by thin layer of scale, upper bag was good, lower bag collapse.
Protector LT: 'Shaft rotation free, upper bag, lower bag, labyrinth chamber and thrust chamber contained discolored oil,  OD housing surface was covered by thin layer of scale.
4. Motor:'Shaft rotation free, P-P= 1.64/1.64/1.64 (good), P-G= 2000 Mohm (good), Motor contained much light amber oil, Housing OD surface had presence of rub casing marks, Thrust bearing had light uniform wear, Coil strips were brittle.
5. Sensor: No DIFA data. Based on pulling report: it was Malfunction
6. Cable:  No DIFA data. From Pulling finding report, CABLE + MLE were LOW READING /GROUNDED , READING P-G 0 MOHM BY MEGGER.",2018-01-09,2017-07-24,2013-11-16,110.0,14.0,70.0,64.66666667,,,pulled
YA-C6,9755.0,A,Rent,Reda,RC1000,359.0,120.0,2533.0,30.9,VGSA,AGH,Shroud,PROT,0,PR,223,2018-02-26,2018-07-19,2018-07-21,EDHP,351.0,18-IA-00062,211544.36,283570.54,354463.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Motor Bad Reading,,,RC Burn Out,,,,"Round Cable blow out at #143 and #148 std , and Motor Grounded",Reservoir Performance,,DHP,"-------------------Motor bad reading---RC Burn out----Round Cable blow out at #143 and #148 std , and Motor Grounded",RC1000 359stg 120HP VGSA AGH SHROUD,143.0,2.0,ORANGE,807.8932764,C,Motor,Short Circuit,Manufacturing Problem,,"Dismantle Finding :
- Pump UT : Tight Rotation, found sediment scale inside head pump, housing minor scale
- Pump CT1 : Tight rotation, housing minor scale, no foreign material inisde head pump
- Pump CT2 : Tight rotation, housing minor scale, no foreign material inisde head pump
- Pump LT : Tight rotation, housing minor scale, no foreign material inisde head pump
- AGH : Free Rotation, no foreign material at head, found minor scale at housing 
- VGSA : Free rotation, no foreign material at head, found minor scale at housing , screen was clear from foreign material 
- Protector : Free rotation, water + oil at head protector and at lower chamber , housing minor scale
- Motor : Free rotation, found water at head motor, found minor scale at housing , Motor was grounded  (P-P 4.6ohm x 3, P-G 400 ohm x3 / 0 Mohm by megger)
- Sensor : Normal
- MLE + Round Cable : Round cable was blow out at 143 & 148 stand of tubing, Electrical reading unbalance ( P-G : 1500M/1500M/100M)",2018-07-19,2018-01-09,2017-07-24,143.0,110.0,14.0,89.0,,,pulled
YA-C6,9800.0,A,Rent,Reda,RC1000,400.0,120.0,2533.0,30.9,,,,PROT,0,,,2018-09-27,2019-02-27,2019-03-09,MDHP,351.0,18-IA-00210,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,RC1000 400stg 120HP   ,153.0,2.0,ORANGE,0.0,C,,,,,,2019-02-27,2018-07-19,2018-01-09,153.0,143.0,110.0,135.3333333,,,
